Order_ID,Order_Date,Order_Month,Order_Year,Customer_ID,Customer_Name,Gender,Age,City,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin_Pct,Payment_Mode
ORD0844,2026-06-26,2026-06,2026,CUST0359,Customer 338,Female,53,Chennai,Tamil Nadu,Electronics,Laptop,Laptop,3,55000,0.0,165000.0,126000,39000.0,23.64,Credit Card
ORD0845,2025-10-19,2025-10,2025,CUST0299,Customer 143,Female,45,Kozhikode,Kerala,Home & Kitchen,Kitchen,Air Fryer,1,6500,0.1,5850.0,4300,1550.0,26.5,Upi
ORD0846,2026-04-30,2026-04,2026,CUST0078,Customer 91,Male,50,Chennai,Tamil Nadu,Home & Kitchen,Kitchen,Mixer Grinder,2,4200,0.15,7140.0,5600,1540.0,21.57,Net Banking
ORD0847,2025-01-09,2025-01,2025,CUST0053,Customer 77,Male,21,Kolkata,West Bengal,Home & Kitchen,Home Decor,Table Lamp,4,1800,0.05,6840.0,4200,2640.0,38.6,Upi
ORD0848,2025-12-31,2025-12,2025,CUST0189,Customer 333,Male,54,New Delhi,Delhi,Home & Kitchen,Kitchen,Air Fryer,2,6500,0.0,13000.0,8600,4400.0,33.85,Debit Card
ORD0849,2025-07-02,2025-07,2025,CUST0435,Customer 107,Male,55,Thiruvananthapuram,Kerala,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.15,17850.0,14000,3850.0,21.57,Credit Card
ORD0850,2026-02-07,2026-02,2026,CUST0028,Customer 72,Female,33,Warangal,Telangana,Electronics,Audio,Headphones,1,2500,0.15,2125.0,1600,525.0,24.71,Credit Card
ORD0851,2026-03-26,2026-03,2026,CUST0281,Customer 372,Male,48,New Delhi,Delhi,Electronics,Wearables,Smart Watch,5,4500,0.0,22500.0,14500,8000.0,35.56,Credit Card
ORD0852,2026-02-21,2026-02,2026,CUST0170,Customer 317,Female,26,Hyderabad,Telangana,Home & Kitchen,Kitchen,Mixer Grinder,4,4200,0.0,16800.0,11200,5600.0,33.33,Net Banking
ORD0853,2025-07-07,2025-07,2025,CUST0057,Customer 199,Female,33,New Delhi,Delhi,Electronics,Laptop,Laptop,2,55000,0.15,93500.0,84000,9500.0,10.16,Upi
ORD0854,2026-06-01,2026-06,2026,CUST0250,Customer 163,Female,40,Coimbatore,Tamil Nadu,Electronics,Audio,Headphones,3,2500,0.0,7500.0,4800,2700.0,36.0,Debit Card
ORD0855,2025-10-08,2025-10,2025,CUST0172,Customer 316,Male,27,Kolkata,West Bengal,Beauty,Skincare,Face Wash,3,450,0.05,1282.5,780,502.5,39.18,Upi
ORD0856,2026-01-16,2026-01,2026,CUST0444,Customer 33,Male,30,Kolkata,West Bengal,Sports,Football,Football,3,1200,0.15,3060.0,2100,960.0,31.37,Credit Card
ORD0857,2026-04-26,2026-04,2026,CUST0144,Customer 24,Female,23,Warangal,Telangana,Clothing,Women'S Wear,Jacket,1,3200,0.0,3200.0,1900,1300.0,40.62,Debit Card
ORD0858,2025-02-13,2025-02,2025,CUST0155,Customer 355,Female,48,Mumbai,Maharashtra,Clothing,Women'S Wear,Kurti,4,1600,0.05,6080.0,3600,2480.0,40.79,Cash
ORD0859,2025-12-19,2025-12,2025,CUST0423,Customer 445,Male,42,Bengaluru,Karnataka,Home & Kitchen,Furniture,Office Chair,4,8500,0.05,32300.0,23200,9100.0,28.17,Credit Card
ORD0860,2025-03-17,2025-03,2025,CUST0035,Customer 267,Female,24,Kozhikode,Kerala,Clothing,Men'S Wear,Jeans,1,2200,0.1,1980.0,1300,680.0,34.34,Credit Card
ORD0861,2025-06-24,2025-06,2025,CUST0001,Customer 387,Male,21,Mumbai,Maharashtra,Home & Kitchen,Home Decor,Table Lamp,4,1800,0.05,6840.0,4200,2640.0,38.6,Credit Card
ORD0862,2025-09-13,2025-09,2025,CUST0307,Customer 438,Male,30,Pune,Maharashtra,Clothing,Men'S Wear,T-Shirt,1,900,0.1,810.0,500,310.0,38.27,Credit Card
ORD0863,2026-04-12,2026-04,2026,CUST0235,Customer 165,Male,58,Surat,Gujarat,Electronics,Wearables,Smart Watch,1,4500,0.05,4275.0,2900,1375.0,32.16,Cash
ORD0864,2026-03-04,2026-03,2026,CUST0185,Customer 134,Male,48,Mysuru,Karnataka,Home & Kitchen,Kitchen,Mixer Grinder,1,4200,0.15,3570.0,2800,770.0,21.57,Upi
ORD0865,2026-05-06,2026-05,2026,CUST0135,Customer 41,Male,26,Warangal,Telangana,Electronics,Mobile,Smartphone,2,22000,0.2,35200.0,33000,2200.0,6.25,Cash
ORD0866,2025-06-15,2025-06,2025,CUST0026,Customer 395,Female,39,Ahmedabad,Gujarat,Clothing,Women'S Wear,Kurti,5,1600,0.1,7200.0,4500,2700.0,37.5,Upi
ORD0867,2025-04-11,2025-04,2025,CUST0368,Customer 318,Male,33,Bengaluru,Karnataka,Clothing,Women'S Wear,Kurti,5,1600,0.15,6800.0,4500,2300.0,33.82,Net Banking
ORD0868,2026-06-17,2026-06,2026,CUST0308,Customer 163,Female,52,Ahmedabad,Gujarat,Clothing,Women'S Wear,Kurti,3,1600,0.05,4560.0,2700,1860.0,40.79,Debit Card
ORD0869,2026-02-13,2026-02,2026,CUST0215,Customer 92,Other,18,Bengaluru,Karnataka,Electronics,Audio,Headphones,5,2500,0.05,11875.0,8000,3875.0,32.63,Upi
ORD0870,2026-02-17,2026-02,2026,CUST0026,Customer 343,Female,18,Kolkata,West Bengal,Beauty,Skincare,Moisturizer,3,750,0.1,2025.0,1260,765.0,37.78,Debit Card
ORD0871,2025-02-20,2025-02,2025,CUST0081,Customer 36,Male,48,Nagpur,Maharashtra,Clothing,Men'S Wear,Jeans,1,2200,0.05,2090.0,1300,790.0,37.8,Upi
ORD0872,2026-03-15,2026-03,2026,CUST0019,Customer 127,Female,53,Kochi,Kerala,Electronics,Laptop,Laptop,1,55000,0.0,55000.0,42000,13000.0,23.64,Credit Card
ORD0873,2025-06-07,2025-06,2025,CUST0172,Customer 311,Male,58,Mumbai,Maharashtra,Sports,Fitness,Yoga Mat,2,900,0.1,1620.0,960,660.0,40.74,Credit Card
ORD0874,2026-03-26,2026-03,2026,CUST0095,Customer 348,Female,55,Kochi,Kerala,Home & Kitchen,Furniture,Office Chair,2,8500,0.1,15300.0,11600,3700.0,24.18,Credit Card
ORD0875,2025-05-13,2025-05,2025,CUST0055,Customer 158,Male,56,Kolkata,West Bengal,Electronics,Mobile,Smartphone,4,22000,0.05,83600.0,66000,17600.0,21.05,Credit Card
ORD0876,2026-01-16,2026-01,2026,CUST0049,Customer 377,Male,47,Pune,Maharashtra,Sports,Cricket,Cricket Bat,3,2800,0.0,8400.0,5250,3150.0,37.5,Upi
ORD0877,2025-11-16,2025-11,2025,CUST0394,Customer 269,Male,44,Chennai,Tamil Nadu,Electronics,Laptop,Laptop,5,55000,0.0,275000.0,210000,65000.0,23.64,Upi
ORD0878,2026-05-29,2026-05,2026,CUST0178,Customer 425,Male,47,Kolkata,West Bengal,Beauty,Skincare,Face Wash,5,450,0.0,2250.0,1300,950.0,42.22,Upi
ORD0879,2025-08-09,2025-08,2025,CUST0273,Customer 154,Female,37,Mysuru,Karnataka,Clothing,Women'S Wear,Kurti,4,1600,0.05,6080.0,3600,2480.0,40.79,Upi
ORD0880,2025-08-29,2025-08,2025,CUST0141,Customer 228,Female,41,Ahmedabad,Gujarat,Home & Kitchen,Home Decor,Table Lamp,4,1800,0.05,6840.0,4200,2640.0,38.6,Upi
ORD0881,2026-02-20,2026-02,2026,CUST0148,Customer 29,Female,27,Thiruvananthapuram,Kerala,Home & Kitchen,Home Decor,Table Lamp,2,1800,0.15,3060.0,2100,960.0,31.37,Upi
ORD0882,2026-04-11,2026-04,2026,CUST0243,Customer 249,Female,25,Salem,Tamil Nadu,Beauty,Hair Care,Shampoo,5,650,0.0,3250.0,1900,1350.0,41.54,Upi
ORD0883,2026-03-25,2026-03,2026,CUST0192,Customer 250,Male,55,Mumbai,Maharashtra,Beauty,Hair Care,Shampoo,3,650,0.05,1852.5,1140,712.5,38.46,Net Banking
ORD0884,2026-05-17,2026-05,2026,CUST0249,Customer 83,Male,48,Mysuru,Karnataka,Clothing,Women'S Wear,Jacket,1,3200,0.0,3200.0,1900,1300.0,40.62,Net Banking
ORD0885,2025-03-27,2025-03,2025,CUST0295,Customer 279,Male,23,Chennai,Tamil Nadu,Sports,Fitness,Dumbbells,5,2200,0.1,9900.0,6750,3150.0,31.82,Debit Card
ORD0886,2026-06-12,2026-06,2026,CUST0145,Customer 340,Male,58,Warangal,Telangana,Home & Kitchen,Furniture,Office Chair,3,8500,0.15,21675.0,17400,4275.0,19.72,Upi
ORD0887,2025-02-11,2025-02,2025,CUST0093,Customer 185,Male,40,Mangaluru,Karnataka,Home & Kitchen,Kitchen,Air Fryer,1,6500,0.1,5850.0,4300,1550.0,26.5,Credit Card
ORD0888,2025-04-07,2025-04,2025,CUST0375,Customer 95,Female,26,Kolkata,West Bengal,Home & Kitchen,Home Decor,Table Lamp,1,1800,0.1,1620.0,1050,570.0,35.19,Debit Card
ORD0889,2025-03-15,2025-03,2025,CUST0125,Customer 188,Other,46,New Delhi,Delhi,Electronics,Wearables,Smart Watch,5,4500,0.05,21375.0,14500,6875.0,32.16,Credit Card
ORD0890,2026-03-31,2026-03,2026,CUST0394,Customer 115,Male,29,New Delhi,Delhi,Electronics,Wearables,Smart Watch,3,4500,0.15,11475.0,8700,2775.0,24.18,Upi
ORD0891,2025-10-05,2025-10,2025,CUST0324,Customer 19,Female,33,Coimbatore,Tamil Nadu,Electronics,Mobile,Smartphone,5,22000,0.1,99000.0,82500,16500.0,16.67,Upi
ORD0892,2025-04-15,2025-04,2025,CUST0324,Customer 281,Female,40,Mangaluru,Karnataka,Home & Kitchen,Furniture,Office Chair,1,8500,0.1,7650.0,5800,1850.0,24.18,Upi
ORD0893,2025-09-15,2025-09,2025,CUST0005,Customer 446,Male,53,Kolkata,West Bengal,Electronics,Laptop,Laptop,3,55000,0.15,140250.0,126000,14250.0,10.16,Debit Card
ORD0894,2025-11-03,2025-11,2025,CUST0266,Customer 134,Male,39,Pune,Maharashtra,Electronics,Wearables,Smart Watch,5,4500,0.2,18000.0,14500,3500.0,19.44,Net Banking
ORD0895,2025-05-12,2025-05,2025,CUST0360,Customer 123,Male,42,New Delhi,Delhi,Sports,Football,Football,3,1200,0.15,3060.0,2100,960.0,31.37,Debit Card
ORD0896,2025-02-28,2025-02,2025,CUST0181,Customer 19,Male,53,Surat,Gujarat,Beauty,Skincare,Moisturizer,3,750,0.1,2025.0,1260,765.0,37.78,Debit Card
ORD0897,2025-11-14,2025-11,2025,CUST0355,Customer 349,Male,56,Bengaluru,Karnataka,Home & Kitchen,Kitchen,Mixer Grinder,1,4200,0.05,3990.0,2800,1190.0,29.82,Cash
ORD0898,2026-05-06,2026-05,2026,CUST0341,Customer 281,Other,23,Kochi,Kerala,Beauty,Hair Care,Shampoo,2,650,0.05,1235.0,760,475.0,38.46,Upi
ORD0899,2026-06-13,2026-06,2026,CUST0253,Customer 445,Male,27,Kolkata,West Bengal,Electronics,Laptop,Laptop,3,55000,0.0,165000.0,126000,39000.0,23.64,Upi
ORD0900,2026-04-09,2026-04,2026,CUST0200,Unknown,Male,35,Mysuru,Karnataka,Electronics,Mobile,Smartphone,1,22000,0.1,19800.0,16500,3300.0,16.67,Upi
